,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,place_id,user_id,score,comment
0,0,0,0,위열공김취려의묘,"Lee, Tae-wan",5.0,멋진장소. 땡볕이 흠이랄까..
